Order_ID,Order_Date,Product_ID,Product_Name,Category,Supplier_ID,Supplier_Name,Warehouse,Region,Quantity_Ordered,Quantity_Sold,Unit_Cost,Unit_Price,Inventory_Level,Reorder_Level,Lead_Time_Days,Delivery_Days,Order_Status,Shipping_Cost,Defective_Units
ORD127213,2025-05-16,P015,Backpack,Accessories,S008,Apex Supplies,Hyderabad WH,South,14,12,734.44,1272.27,29,15,11,12,Completed,96.21,0
ORD127214,2025-01-02,P017,Water Bottle,Accessories,S002,Prime Components,Delhi WH,North,23,18,166.58,347.31,30,42,9,11,Completed,254.29,0
ORD127215,2025-04-21,P006,LED Monitor,Electronics,S008,Apex Supplies,Bengaluru WH,South,9,6,7164.37,9695.39,4,6,8,9,Completed,119.87,0
ORD127216,2025-12-04,P015,Backpack,Accessories,S001,TechSource India,Delhi WH,North,18,15,695.65,1286.47,22,16,9,8,Completed,195.33,0
ORD127217,2025-10-04,P015,Backpack,Accessories,S003,Metro Wholesale,Delhi WH,North,17,0,684.7,1309.7,15,16,14,,Cancelled,153.95,0
ORD127218,2025-07-09,P015,Backpack,Accessories,S004,Reliable Traders,Delhi WH,North,10,8,667.31,1326.16,58,21,3,2,Completed,156.56,0
ORD127219,2025-06-02,P012,Ball Pen Pack,Stationery,S008,Apex Supplies,Mumbai WH,West,25,20,57.41,95.88,47,53,12,12,Completed,218.93,0
ORD127220,2025-06-08,P001,Wireless Mouse,Electronics,S005,Urban Supply Co,Bengaluru WH,South,13,12,84.66,148.64,30,18,10,13,Completed,143.02,0
ORD127221,2025-09-10,P014,Printer Paper,Stationery,S007,Global Goods India,Bengaluru WH,South,18,18,212.0,351.99,29,40,3,2,Completed,183.18,1
ORD127222,2025-11-12,P012,Ball Pen Pack,Stationery,S007,Global Goods India,Hyderabad WH,South,27,22,55.43,96.55,55,55,10,10,Completed,154.36,0
ORD127223,2025-06-23,P012,Ball Pen Pack,Stationery,S005,Urban Supply Co,Hyderabad WH,South,20,1,54.8,94.74,66,64,4,,Pending,284.66,0
ORD127224,2025-01-23,P005,Power Bank,Electronics,S006,National Distributors,Hyderabad WH,South,14,0,714.82,1263.83,35,22,4,,Pending,176.28,0
ORD127225,2025-08-28,P002,Mechanical Keyboard,Electronics,S006,National Distributors,Hyderabad WH,South,10,10,1463.03,2328.93,43,13,6,8,Completed,134.41,0
ORD127226,2025-06-12,P003,USB-C Cable,Electronics,S005,Urban Supply Co,Pune WH,West,24,22,112.4,247.65,87,42,13,12,Completed,320.37,0
ORD127227,2025-11-10,P004,Bluetooth Speaker,Electronics,S008,Apex Supplies,Mumbai WH,West,7,1,938.78,1609.35,30,13,2,,Pending,132.52,0
ORD127228,2025-07-29,P003,USB-C Cable,Electronics,S004,Reliable Traders,Bengaluru WH,South,14,0,120.11,243.29,72,44,3,,Cancelled,134.53,0
ORD127229,2025-01-06,P004,Bluetooth Speaker,Electronics,S006,National Distributors,Hyderabad WH,South,11,11,915.84,1595.64,31,12,3,4,Completed,162.05,0
ORD127230,2025-04-11,P001,Wireless Mouse,Electronics,S003,Metro Wholesale,Pune WH,West,14,11,84.57,152.34,70,21,5,3,Completed,148.55,0
ORD127231,2025-04-09,P005,Power Bank,Electronics,S003,Metro Wholesale,Delhi WH,North,15,13,685.33,1228.4,21,23,12,11,Completed,121.44,0
ORD127232,2025-04-05,P020,Yoga Mat,Sports,S003,Metro Wholesale,Hyderabad WH,South,17,17,465.12,797.67,23,22,2,5,Completed,123.91,1
ORD127233,2025-06-18,P011,Notebook Pack,Stationery,S002,Prime Components,Pune WH,West,22,0,93.11,179.27,106,39,15,,Pending,240.88,0
ORD127234,2025-02-28,P007,Office Chair,Furniture,S007,Global Goods India,Mumbai WH,West,8,7,4872.91,6718.24,7,10,10,9,Completed,131.95,0
ORD127235,2025-10-10,P015,Backpack,Accessories,S004,Reliable Traders,Delhi WH,North,13,10,680.86,1305.77,34,15,6,4,Completed,137.32,1
ORD127236,2025-09-14,P010,Desk Lamp,Furniture,S006,National Distributors,Bengaluru WH,South,11,0,655.24,1121.73,12,23,9,,Pending,143.54,0
ORD127237,2025-05-09,P001,Wireless Mouse,Electronics,S002,Prime Components,Bengaluru WH,South,20,11,89.36,155.39,86,31,15,17,Completed,186.69,0
ORD127238,2025-09-01,P011,Notebook Pack,Stationery,S006,National Distributors,Mumbai WH,West,30,0,86.95,176.52,77,45,12,,Pending,173.11,0
ORD127239,2025-11-15,P006,LED Monitor,Electronics,S001,TechSource India,Pune WH,West,4,3,7483.78,10338.53,10,6,6,9,Completed,58.88,0
ORD127240,2025-05-29,P012,Ball Pen Pack,Stationery,S006,National Distributors,Mumbai WH,West,25,20,53.53,99.16,112,39,5,4,Completed,336.85,2
ORD127241,2025-06-19,P003,USB-C Cable,Electronics,S004,Reliable Traders,Bengaluru WH,South,31,29,118.26,235.97,160,49,9,8,Completed,365.11,1
ORD127242,2025-02-06,P011,Notebook Pack,Stationery,S001,TechSource India,Mumbai WH,West,24,23,90.3,178.92,126,43,9,10,Completed,234.41,0
ORD127243,2025-07-21,P003,USB-C Cable,Electronics,S003,Metro Wholesale,Hyderabad WH,South,19,19,122.74,241.18,62,27,2,4,Completed,209.84,0
ORD127244,2025-03-09,P005,Power Bank,Electronics,S001,TechSource India,Pune WH,West,10,5,704.84,1178.95,9,14,9,11,Completed,113.45,0
ORD127245,2025-01-11,P014,Printer Paper,Stationery,S001,TechSource India,Delhi WH,North,9,9,204.07,348.85,42,29,7,5,Completed,135.24,1
ORD127246,2025-05-27,P004,Bluetooth Speaker,Electronics,S007,Global Goods India,Mumbai WH,West,11,0,922.91,1594.78,45,16,5,,Cancelled,119.43,0
ORD127247,2025-09-13,P009,Bookshelf,Furniture,S007,Global Goods India,Mumbai WH,West,4,3,2845.19,4320.38,12,6,10,11,Completed,112.05,0
ORD127248,2025-04-01,P001,Wireless Mouse,Electronics,S007,Global Goods India,Mumbai WH,West,14,11,88.65,148.74,38,34,9,11,Completed,156.24,1
ORD127249,2025-02-23,P014,Printer Paper,Stationery,S001,TechSource India,Mumbai WH,West,8,8,210.51,360.09,91,33,7,8,Completed,98.74,0
ORD127250,2025-09-26,P011,Notebook Pack,Stationery,S005,Urban Supply Co,Hyderabad WH,South,20,17,91.01,179.4,59,47,13,12,Completed,267.53,0
ORD127251,2025-03-07,P016,Laptop Sleeve,Accessories,S006,National Distributors,Mumbai WH,West,20,18,350.27,696.06,46,29,2,1,Completed,240.37,1
ORD127252,2025-01-29,P011,Notebook Pack,Stationery,S003,Metro Wholesale,Mumbai WH,West,16,15,87.73,182.48,89,45,12,14,Completed,124.49,0
ORD127253,2025-01-04,P020,Yoga Mat,Sports,S005,Urban Supply Co,Pune WH,West,18,16,451.91,805.4,42,31,13,13,Completed,131.14,0
ORD127254,2025-05-23,P004,Bluetooth Speaker,Electronics,S003,Metro Wholesale,Mumbai WH,West,4,4,963.32,1600.07,33,13,5,8,Completed,105.45,0
ORD127255,2025-05-26,P015,Backpack,Accessories,S008,Apex Supplies,Pune WH,West,16,12,685.12,1245.78,41,20,4,4,Completed,212.3,1
ORD127256,2025-11-20,P010,Desk Lamp,Furniture,S002,Prime Components,Pune WH,West,16,13,627.14,1105.9,28,18,8,10,Completed,208.17,1
ORD127257,2025-09-23,P008,Study Table,Furniture,S003,Metro Wholesale,Delhi WH,North,7,6,3171.55,5058.74,6,9,13,11,Completed,101.87,0
ORD127258,2025-05-04,P015,Backpack,Accessories,S007,Global Goods India,Delhi WH,North,12,12,688.24,1250.7,50,19,3,1,Completed,112.7,0
ORD127259,2025-05-03,P019,Running Shoes,Sports,S002,Prime Components,Bengaluru WH,South,12,9,1707.89,3010.98,53,18,4,7,Completed,144.18,0
ORD127260,2025-10-05,P015,Backpack,Accessories,S008,Apex Supplies,Mumbai WH,West,12,11,659.18,1290.56,37,23,11,10,Completed,198.09,0
ORD127261,2025-03-01,P007,Office Chair,Furniture,S006,National Distributors,Delhi WH,North,8,8,5011.75,7117.15,12,9,7,5,Completed,145.67,0
ORD127262,2025-04-20,P011,Notebook Pack,Stationery,S008,Apex Supplies,Pune WH,West,18,13,83.79,182.45,77,47,15,18,Completed,174.57,0
ORD127263,2025-09-16,P004,Bluetooth Speaker,Electronics,S005,Urban Supply Co,Delhi WH,North,9,1,968.87,1632.66,33,17,11,,Pending,165.2,0
ORD127264,2025-08-24,P013,Marker Set,Stationery,S008,Apex Supplies,Delhi WH,North,12,7,106.29,192.34,44,26,9,7,Completed,110.5,0
ORD127265,2025-12-03,P009,Bookshelf,Furniture,S007,Global Goods India,Pune WH,West,4,3,2800.39,4169.43,15,5,6,6,Completed,71.2,0
ORD127266,2025-07-23,P004,Bluetooth Speaker,Electronics,S007,Global Goods India,Delhi WH,North,9,9,907.69,1523.51,20,17,2,4,Completed,165.09,0
ORD127267,2025-04-02,P001,Wireless Mouse,Electronics,S002,Prime Components,Hyderabad WH,South,14,11,84.99,148.73,69,30,9,8,Completed,120.28,0
ORD127268,2025-07-10,P019,Running Shoes,Sports,S007,Global Goods India,Delhi WH,North,6,6,1828.81,2973.88,58,19,10,12,Completed,111.43,0
ORD127269,2025-04-23,P002,Mechanical Keyboard,Electronics,S003,Metro Wholesale,Hyderabad WH,South,9,7,1503.42,2262.87,23,9,12,11,Completed,129.84,0
ORD127270,2025-02-23,P007,Office Chair,Furniture,S007,Global Goods India,Hyderabad WH,South,7,0,4708.97,7266.17,34,11,11,,Pending,75.65,0
ORD127271,2025-07-15,P003,USB-C Cable,Electronics,S001,TechSource India,Pune WH,West,19,16,121.33,241.4,80,50,7,7,Completed,181.17,0
ORD127272,2025-01-19,P011,Notebook Pack,Stationery,S001,TechSource India,Hyderabad WH,South,18,1,89.74,176.63,63,52,11,,Pending,225.96,0
ORD127273,2025-03-20,P003,USB-C Cable,Electronics,S006,National Distributors,Pune WH,West,18,18,124.95,243.51,41,27,3,3,Completed,237.56,0
ORD127274,2025-02-18,P015,Backpack,Accessories,S001,TechSource India,Mumbai WH,West,11,11,714.91,1383.9,59,25,6,5,Completed,159.39,0
ORD127275,2025-10-31,P004,Bluetooth Speaker,Electronics,S003,Metro Wholesale,Hyderabad WH,South,12,1,958.3,1568.01,18,11,5,,Pending,171.24,0
ORD127276,2025-10-02,P003,USB-C Cable,Electronics,S004,Reliable Traders,Bengaluru WH,South,20,15,119.36,258.23,42,35,2,1,Completed,230.84,0
ORD127277,2025-11-24,P004,Bluetooth Speaker,Electronics,S002,Prime Components,Delhi WH,North,7,6,924.29,1582.34,32,11,12,10,Completed,110.0,0
ORD127278,2025-12-30,P005,Power Bank,Electronics,S006,National Distributors,Mumbai WH,West,11,10,655.58,1185.59,29,25,10,8,Completed,128.04,0
ORD127279,2025-11-18,P013,Marker Set,Stationery,S005,Urban Supply Co,Hyderabad WH,South,24,24,113.07,194.99,107,32,4,4,Completed,307.1,1
ORD127280,2025-04-05,P004,Bluetooth Speaker,Electronics,S006,National Distributors,Pune WH,West,9,0,941.44,1578.04,14,19,3,,Cancelled,77.12,0
ORD127281,2025-02-06,P014,Printer Paper,Stationery,S003,Metro Wholesale,Mumbai WH,West,20,16,208.45,353.21,49,31,15,15,Completed,195.38,1
ORD127282,2025-04-07,P010,Desk Lamp,Furniture,S001,TechSource India,Hyderabad WH,South,10,9,647.75,1113.39,18,29,13,13,Completed,147.89,0
ORD127283,2025-11-26,P003,USB-C Cable,Electronics,S001,TechSource India,Delhi WH,North,28,21,123.08,242.62,109,34,14,15,Completed,343.39,1
ORD127284,2025-05-20,P004,Bluetooth Speaker,Electronics,S003,Metro Wholesale,Mumbai WH,West,11,11,959.33,1539.13,27,20,14,14,Completed,165.01,1
ORD127285,2025-09-18,P011,Notebook Pack,Stationery,S002,Prime Components,Bengaluru WH,South,33,24,89.24,176.11,15,38,3,1,Completed,459.66,1
ORD127286,2025-05-12,P008,Study Table,Furniture,S005,Urban Supply Co,Pune WH,West,4,0,3252.51,5117.4,10,5,15,,Cancelled,59.63,0
ORD127287,2025-07-30,P011,Notebook Pack,Stationery,S007,Global Goods India,Bengaluru WH,South,15,14,91.8,185.37,86,56,2,1,Completed,236.59,0
ORD127288,2025-08-21,P016,Laptop Sleeve,Accessories,S003,Metro Wholesale,Hyderabad WH,South,14,11,360.92,672.65,75,22,11,12,Completed,212.88,0
ORD127289,2025-11-24,P001,Wireless Mouse,Electronics,S005,Urban Supply Co,Mumbai WH,West,13,11,83.74,152.15,44,18,6,8,Completed,136.92,0
ORD127290,2025-06-12,P008,Study Table,Furniture,S008,Apex Supplies,Hyderabad WH,South,5,4,3257.56,4804.91,19,6,15,15,Completed,71.38,0
ORD127291,2025-12-09,P009,Bookshelf,Furniture,S004,Reliable Traders,Delhi WH,North,7,1,2969.7,4282.41,6,5,6,,Pending,144.71,0
ORD127292,2025-08-16,P004,Bluetooth Speaker,Electronics,S002,Prime Components,Pune WH,West,13,10,946.39,1551.79,18,17,15,17,Completed,172.34,0
ORD127293,2025-06-04,P010,Desk Lamp,Furniture,S004,Reliable Traders,Bengaluru WH,South,20,16,632.31,1069.06,35,23,8,7,Completed,268.66,0
ORD127294,2025-02-05,P012,Ball Pen Pack,Stationery,S001,TechSource India,Pune WH,West,18,11,51.65,98.32,39,54,15,18,Completed,207.7,0
ORD127295,2025-12-30,P012,Ball Pen Pack,Stationery,S008,Apex Supplies,Mumbai WH,West,38,0,53.27,102.07,103,39,4,,Pending,242.69,0
ORD127296,2025-09-28,P014,Printer Paper,Stationery,S008,Apex Supplies,Pune WH,West,18,0,207.57,352.95,92,28,14,,Cancelled,245.35,0
ORD127297,2025-12-21,P001,Wireless Mouse,Electronics,S001,TechSource India,Hyderabad WH,South,17,13,92.35,152.69,18,29,9,8,Completed,235.64,0
ORD127298,2025-10-08,P010,Desk Lamp,Furniture,S003,Metro Wholesale,Delhi WH,North,11,8,640.4,1123.99,21,16,7,6,Completed,178.4,0
ORD127299,2025-12-12,P015,Backpack,Accessories,S002,Prime Components,Mumbai WH,West,10,9,675.32,1285.04,40,20,11,13,Completed,164.31,0
ORD127300,2025-03-05,P010,Desk Lamp,Furniture,S008,Apex Supplies,Pune WH,West,10,8,662.79,1076.09,24,18,2,1,Completed,83.38,0
ORD127301,2025-08-27,P014,Printer Paper,Stationery,S007,Global Goods India,Mumbai WH,West,20,19,209.21,353.02,103,42,8,7,Completed,229.27,1
ORD127302,2025-05-30,P012,Ball Pen Pack,Stationery,S003,Metro Wholesale,Mumbai WH,West,31,1,54.81,103.44,164,54,14,,Pending,179.67,0
ORD127303,2025-07-29,P010,Desk Lamp,Furniture,S005,Urban Supply Co,Pune WH,West,13,13,648.71,1130.33,66,25,11,10,Completed,200.19,0
ORD127304,2025-01-07,P002,Mechanical Keyboard,Electronics,S006,National Distributors,Pune WH,West,12,12,1350.9,2241.79,25,10,8,7,Completed,161.83,0
ORD127305,2025-07-31,P013,Marker Set,Stationery,S008,Apex Supplies,Delhi WH,North,11,9,111.88,204.33,75,29,13,13,Completed,147.43,0
ORD127306,2025-06-30,P011,Notebook Pack,Stationery,S007,Global Goods India,Delhi WH,North,23,0,88.69,180.82,101,38,8,,Pending,180.01,0
ORD127307,2025-02-03,P001,Wireless Mouse,Electronics,S006,National Distributors,Mumbai WH,West,11,0,86.15,153.23,63,29,2,,Cancelled,151.82,0
ORD127308,2025-04-22,P004,Bluetooth Speaker,Electronics,S004,Reliable Traders,Mumbai WH,West,5,4,946.49,1530.27,40,16,11,9,Completed,120.69,0
ORD127309,2025-04-30,P001,Wireless Mouse,Electronics,S006,National Distributors,Hyderabad WH,South,17,14,88.74,145.53,56,30,2,3,Completed,197.5,0
ORD127310,2025-03-06,P012,Ball Pen Pack,Stationery,S006,National Distributors,Mumbai WH,West,26,22,55.69,99.0,143,46,6,5,Completed,367.44,0
ORD127311,2025-11-21,P001,Wireless Mouse,Electronics,S005,Urban Supply Co,Delhi WH,North,15,14,89.04,154.57,28,23,15,13,Completed,146.1,0
ORD127312,2025-10-03,P017,Water Bottle,Accessories,S002,Prime Components,Hyderabad WH,South,27,26,184.48,348.15,36,51,7,9,Completed,292.54,1
ORD127313,2025-11-18,P019,Running Shoes,Sports,S001,TechSource India,Hyderabad WH,South,14,14,1712.88,3066.92,27,13,3,6,Completed,180.25,1
ORD127314,2025-02-11,P020,Yoga Mat,Sports,S005,Urban Supply Co,Hyderabad WH,South,14,0,462.14,788.82,23,38,4,,Pending,195.19,0
ORD127315,2025-12-14,P004,Bluetooth Speaker,Electronics,S008,Apex Supplies,Pune WH,West,18,18,942.02,1629.3,16,13,10,11,Completed,170.7,0
ORD127316,2025-07-04,P011,Notebook Pack,Stationery,S008,Apex Supplies,Hyderabad WH,South,21,0,90.6,176.65,161,47,7,,Cancelled,193.59,0
ORD127317,2025-09-02,P018,Desk Organizer,Accessories,S005,Urban Supply Co,Delhi WH,North,25,23,141.17,292.82,66,23,7,7,Completed,344.05,1
ORD127318,2025-12-20,P014,Printer Paper,Stationery,S008,Apex Supplies,Mumbai WH,West,23,21,207.69,364.47,28,39,11,13,Completed,174.22,1
ORD127319,2025-03-23,P005,Power Bank,Electronics,S001,TechSource India,Hyderabad WH,South,9,8,671.35,1177.57,54,22,7,9,Completed,91.16,0
ORD127320,2025-11-09,P017,Water Bottle,Accessories,S007,Global Goods India,Mumbai WH,West,27,20,180.03,335.8,17,40,2,5,Completed,272.46,0
ORD127321,2025-10-30,P012,Ball Pen Pack,Stationery,S002,Prime Components,Hyderabad WH,South,36,36,54.85,99.52,78,66,4,5,Completed,387.16,1
ORD127322,2025-04-27,P015,Backpack,Accessories,S003,Metro Wholesale,Bengaluru WH,South,18,1,734.45,1318.73,18,14,14,,Pending,204.67,0
ORD127323,2025-07-30,P020,Yoga Mat,Sports,S003,Metro Wholesale,Delhi WH,North,15,13,421.78,801.36,57,26,2,5,Completed,129.78,0
ORD127324,2025-09-06,P020,Yoga Mat,Sports,S002,Prime Components,Bengaluru WH,South,22,21,440.93,805.41,113,33,10,12,Completed,209.77,0
ORD127325,2025-02-05,P011,Notebook Pack,Stationery,S003,Metro Wholesale,Hyderabad WH,South,22,18,89.43,177.59,89,38,13,14,Completed,146.63,0
ORD127326,2025-01-16,P003,USB-C Cable,Electronics,S005,Urban Supply Co,Bengaluru WH,South,30,23,118.39,247.99,89,50,8,6,Completed,326.83,0
ORD127327,2025-01-22,P013,Marker Set,Stationery,S001,TechSource India,Pune WH,West,17,12,116.73,201.0,25,26,13,13,Completed,138.49,0
ORD127328,2025-10-09,P013,Marker Set,Stationery,S002,Prime Components,Hyderabad WH,South,13,12,113.52,192.42,10,19,4,7,Completed,86.33,0
ORD127329,2025-08-15,P012,Ball Pen Pack,Stationery,S003,Metro Wholesale,Pune WH,West,26,24,56.84,97.57,102,38,9,11,Completed,277.8,0
ORD127330,2025-05-05,P010,Desk Lamp,Furniture,S001,TechSource India,Delhi WH,North,10,8,623.73,1107.41,64,19,5,7,Completed,127.64,0
ORD127331,2025-08-28,P012,Ball Pen Pack,Stationery,S008,Apex Supplies,Bengaluru WH,South,32,0,53.03,95.55,44,40,14,,Cancelled,244.14,0
ORD127332,2025-08-21,P011,Notebook Pack,Stationery,S004,Reliable Traders,Delhi WH,North,19,18,91.44,170.22,100,31,9,11,Completed,170.51,1
ORD127333,2025-04-23,P019,Running Shoes,Sports,S005,Urban Supply Co,Mumbai WH,West,11,10,1807.96,2983.31,39,20,10,13,Completed,170.54,0
ORD127334,2025-07-02,P017,Water Bottle,Accessories,S005,Urban Supply Co,Mumbai WH,West,27,25,185.0,350.25,129,40,2,3,Completed,164.39,0
ORD127335,2025-12-07,P008,Study Table,Furniture,S003,Metro Wholesale,Hyderabad WH,South,4,3,3271.47,5105.59,11,5,8,8,Completed,62.43,0
ORD127336,2025-11-22,P012,Ball Pen Pack,Stationery,S003,Metro Wholesale,Pune WH,West,27,27,56.26,101.56,161,47,6,9,Completed,238.17,0
ORD127337,2025-03-06,P012,Ball Pen Pack,Stationery,S001,TechSource India,Pune WH,West,32,19,55.24,100.65,97,47,3,5,Completed,206.4,1
ORD127338,2025-04-04,P011,Notebook Pack,Stationery,S007,Global Goods India,Bengaluru WH,South,20,16,86.46,182.83,78,38,4,2,Completed,257.55,0
ORD127339,2025-02-26,P001,Wireless Mouse,Electronics,S007,Global Goods India,Mumbai WH,West,15,11,84.33,149.95,38,29,11,12,Completed,193.98,0
ORD127340,2025-12-08,P015,Backpack,Accessories,S006,National Distributors,Bengaluru WH,South,22,22,721.78,1266.65,62,26,6,6,Completed,138.78,0
ORD127341,2025-05-15,P015,Backpack,Accessories,S006,National Distributors,Mumbai WH,West,11,10,723.68,1336.72,33,22,15,17,Completed,196.34,0
ORD127342,2025-07-08,P011,Notebook Pack,Stationery,S007,Global Goods India,Mumbai WH,West,35,31,92.14,181.58,32,46,10,11,Completed,276.72,0
ORD127343,2025-07-01,P018,Desk Organizer,Accessories,S001,TechSource India,Delhi WH,North,18,18,142.72,284.84,64,32,6,4,Completed,142.33,0
ORD127344,2025-01-17,P020,Yoga Mat,Sports,S006,National Distributors,Delhi WH,North,9,9,432.71,835.98,23,26,12,12,Completed,125.72,0
ORD127345,2025-06-19,P016,Laptop Sleeve,Accessories,S008,Apex Supplies,Pune WH,West,10,9,360.6,689.15,15,29,4,3,Completed,162.12,0
ORD127346,2025-01-31,P019,Running Shoes,Sports,S007,Global Goods India,Pune WH,West,15,10,1810.48,2796.56,34,16,7,7,Completed,160.94,0
ORD127347,2025-09-09,P011,Notebook Pack,Stationery,S003,Metro Wholesale,Hyderabad WH,South,16,15,84.83,179.14,160,56,11,11,Completed,217.87,1
ORD127348,2025-05-09,P018,Desk Organizer,Accessories,S005,Urban Supply Co,Hyderabad WH,South,16,9,137.04,312.03,64,21,7,9,Completed,110.23,0
ORD127349,2025-03-14,P019,Running Shoes,Sports,S003,Metro Wholesale,Hyderabad WH,South,16,12,1827.93,3013.16,51,20,4,2,Completed,157.88,1
ORD127350,2025-03-11,P013,Marker Set,Stationery,S002,Prime Components,Mumbai WH,West,13,8,103.56,191.23,33,31,11,14,Completed,156.15,0
ORD127351,2025-07-08,P003,USB-C Cable,Electronics,S003,Metro Wholesale,Bengaluru WH,South,29,29,123.74,241.16,92,28,14,12,Completed,257.49,0
ORD127352,2025-03-03,P003,USB-C Cable,Electronics,S003,Metro Wholesale,Pune WH,West,18,14,117.05,260.72,43,46,10,11,Completed,208.28,0
ORD127353,2025-07-02,P010,Desk Lamp,Furniture,S008,Apex Supplies,Pune WH,West,16,14,610.67,1123.35,55,18,10,8,Completed,203.0,0
ORD127354,2025-01-17,P015,Backpack,Accessories,S004,Reliable Traders,Bengaluru WH,South,7,1,699.57,1326.02,24,16,8,,Pending,112.92,0
ORD127355,2025-11-26,P011,Notebook Pack,Stationery,S007,Global Goods India,Pune WH,West,37,33,94.03,177.54,52,34,11,13,Completed,332.39,1
ORD127356,2025-02-26,P016,Laptop Sleeve,Accessories,S008,Apex Supplies,Pune WH,West,11,11,358.84,672.0,20,25,7,8,Completed,102.22,0
ORD127357,2025-10-21,P016,Laptop Sleeve,Accessories,S006,National Distributors,Mumbai WH,West,8,0,354.8,725.71,66,20,7,,Pending,159.16,0
ORD127358,2025-12-26,P004,Bluetooth Speaker,Electronics,S004,Reliable Traders,Pune WH,West,16,1,935.78,1577.15,19,12,15,,Pending,136.79,0
ORD127359,2025-11-17,P003,USB-C Cable,Electronics,S004,Reliable Traders,Pune WH,West,29,1,123.64,252.47,15,32,5,,Pending,316.63,0
ORD127360,2025-11-03,P015,Backpack,Accessories,S007,Global Goods India,Pune WH,West,11,7,702.45,1286.02,67,21,6,5,Completed,123.91,0
ORD127361,2025-11-15,P006,LED Monitor,Electronics,S003,Metro Wholesale,Bengaluru WH,South,7,1,7519.26,10041.52,13,5,5,,Pending,102.66,0
ORD127362,2025-07-05,P019,Running Shoes,Sports,S004,Reliable Traders,Bengaluru WH,South,13,9,1829.93,2889.64,32,18,12,13,Completed,116.61,0
ORD127363,2025-02-06,P017,Water Bottle,Accessories,S003,Metro Wholesale,Bengaluru WH,South,18,1,184.27,362.76,33,51,3,,Pending,139.43,0
ORD127364,2025-09-30,P010,Desk Lamp,Furniture,S003,Metro Wholesale,Mumbai WH,West,14,10,636.42,1098.08,32,20,7,9,Completed,167.0,0
ORD127365,2025-07-03,P012,Ball Pen Pack,Stationery,S003,Metro Wholesale,Pune WH,West,30,27,55.69,96.32,114,71,9,7,Completed,191.41,0
ORD127366,2025-03-25,P017,Water Bottle,Accessories,S001,TechSource India,Hyderabad WH,South,21,0,178.7,352.53,23,35,3,,Cancelled,271.59,0
ORD127367,2025-11-14,P017,Water Bottle,Accessories,S007,Global Goods India,Hyderabad WH,South,24,20,177.84,346.84,62,53,8,6,Completed,144.54,0
